,source,target,weight
5641,1310,5356,0.1
5642,1522,1603,0.1
5643,4769,4771,0.1
5644,3910,1901,0.2
5645,355,4593,-1.0
5646,45,83,0.2
5647,1210,1243,0.5
5648,4206,2077,0.3
5649,5104,1907,-1.0
5650,2328,3802,0.2
5651,609,587,0.1
5652,26,1887,0.1
5653,1711,2247,0.1
5654,1647,1585,0.1
5655,5269,4206,0.4
5656,3093,4895,0.1
5657,10,2563,0.5
5658,1998,2876,0.4
5659,2328,3191,0.1
5660,2790,3250,0.1
5661,2247,2507,-1.0
5662,1216,996,0.2
5663,594,2393,0.1
5664,5804,5845,0.1
5665,4559,3573,0.4
5666,2241,2125,0.1
5667,387,483,0.2
5668,1310,30,0.3
5669,2972,1907,0.1
5670,1354,829,0.2
5671,2128,1876,0.1
5672,3819,4056,0.1
5673,1568,3470,0.1
5674,3662,3691,0.2
5675,240,403,0.2
5676,1456,2020,0.3
5677,4973,4299,0.1
5678,1404,0,0.1
5679,2214,3139,0.1
5680,3573,1921,0.1
5681,3613,2218,0.1
5682,5471,24,0.3
5683,3,1205,0.7
5684,1231,1232,0.1
5685,2337,3700,-1.0
5686,1853,1873,0.1
5687,2324,2218,0.1
5688,2949,2545,0.2
5689,378,243,0.1
5690,4481,4277,0.5
5691,2077,4164,0.1
5692,3687,3686,0.1
5693,1907,2875,0.2
5694,5532,5491,0.4
5695,1940,506,0.1
5696,2077,2076,0.4
5697,26,5773,0.1
5698,4372,4611,-1.0
5699,2660,2721,0.1
5700,1053,1012,0.4
5701,1486,1813,0.1
5702,1541,1577,0.1
5703,1310,567,0.1
5704,3160,3040,0.1
5705,2247,2016,0.1
5706,3566,4115,0.1
5707,1998,5175,0.1
5708,2990,2153,0.1
5709,2269,2834,0.4
5710,646,648,0.1
5711,2833,2840,0.1
5712,84,1025,0.1
5713,5571,5479,0.2
5714,4196,4092,1.0
5715,3438,3995,0.1
5716,3,10,0.8
5717,3646,1277,-0.1
5718,3523,4741,0.5
5719,3647,3639,0.3
5720,0,738,0.1
5721,1354,1290,-0.5
5722,1532,1521,0.1
5723,4104,3910,0.1
5724,3911,4065,0.1
5725,1541,1512,0.5
5726,3623,4092,0.1
5727,0,505,0.1
5728,864,4235,0.1
5729,4937,2949,0.1
5730,26,1227,0.1
5731,1853,2039,0.1
5732,716,913,0.1
5733,3391,2587,0.2
5734,2338,5355,0.1
5735,1354,2581,0.1
5736,1316,684,0.1
5737,4466,4554,0.1
5738,4056,163,0.1
5739,3315,2587,0.1
5740,2024,1981,0.1
5741,2117,18,1.0
5742,3681,3716,-1.0
5743,1629,2010,0.2
5744,6,82,0.1
5745,5319,5603,0.1
5746,864,1710,-1.0
5747,5388,505,0.3
5748,3800,26,0.2
5749,1335,1368,0.1
5750,3659,4042,0.1
5751,4334,4320,0.1
5752,2884,1568,0.2
5753,3474,2084,0.1
5754,1254,26,0.1
5755,5532,5609,0.1
5756,3580,176,0.2
5757,884,449,0.2
5758,4346,4115,0.1
5759,4564,4565,0.1
5760,3588,2587,0.4
5761,30,65,0.1
5762,1500,1981,-1.0
5763,580,1522,0.1
5764,3910,4194,-0.3
5765,26,2469,0.1
5766,3579,5512,0.2
5767,1730,1708,0.2
5768,2146,2211,0.2
5769,506,2020,0.2
5770,26,3035,0.1
5771,551,1541,0.1
5772,4518,5309,0.1
5773,4275,4092,0.1
5774,599,2884,0.1
5775,1434,506,0.1
5776,233,538,0.1
5777,2710,2592,0.4
5778,1643,2570,0.1
5779,1541,1630,0.1
5780,42,169,0.3
5781,1198,1225,0.1
5782,2032,2423,0.1
5783,4471,1113,-0.2
5784,1833,4092,0.1
5785,1981,2594,0.1
5786,967,1018,0.1
5787,1054,26,0.1
5788,1827,2263,0.1
5789,4891,4921,0.2
5790,3391,3738,0.1
5791,26,1678,0.1
5792,2433,2592,1.0
5793,9,2,0.7
5794,3956,3648,0.2
5795,2876,1786,0.1
5796,1764,2173,0.1
5797,1902,1144,0.5
5798,1965,2338,0.5
5799,2509,2247,0.1
5800,623,3673,0.1
5801,937,916,-1.0
5802,441,3643,0.3
5803,977,3639,0.1
5804,4911,2433,0.1
5805,3177,3154,1.0
5806,5314,3638,0.3
5807,1045,1037,0.3
5808,483,972,0.1
5809,1764,3147,0.1
5810,3838,4336,0.1
5811,4296,3819,0.3
5812,3819,3910,0.2
5813,4097,2016,0.1
5814,1576,1893,0.6
5815,3378,4921,0.1
5816,4825,4471,0.1
5817,1725,864,0.1
5818,347,170,0.1
5819,1725,1926,0.2
5820,4722,4419,0.1
5821,1938,0,1.0
5822,2833,2754,-1.0
5823,1941,1240,0.1
5824,1981,2219,0.1
5825,2602,4559,0.1
5826,4279,153,1.0
5827,2620,2681,0.1
5828,292,3069,0.1
5829,5413,3631,0.1
5830,2328,2384,-1.0
5831,1240,1846,0.1
5832,1344,269,0.3
5833,0,1668,0.2
5834,3302,977,0.1
5835,1378,1344,0.2
5836,3705,1965,0.1
5837,1769,4591,-1.0
5838,2545,2444,0.1
5839,4681,4423,0.1
5840,4123,2020,0.4
5841,1909,1725,0.2
5842,1786,2839,0.1
5843,1310,2079,0.1
5844,372,258,0.3
5845,6,508,0.2
5846,3631,5549,-0.3
5847,3623,4115,0.1
5848,3638,3379,0.1
5849,1814,688,0.1
5850,1742,1707,0.2
5851,4471,4658,-1.0
5852,4853,4206,0.1
5853,0,654,0.1
5854,1121,734,0.1
5855,2125,18,-1.0
5856,1519,1710,-1.0
5857,3712,4611,-1.0
5858,4466,4471,0.1
5859,321,44,-0.7
5860,5793,5664,0.1
5861,1240,2018,-0.5
5862,1053,1227,0.9
5863,1718,2589,0.1
5864,3032,3081,0.1
5865,1998,4807,0.1
5866,4206,5705,0.1
5867,1354,1647,0.6
5868,505,5413,0.1
5869,2079,4140,0.4
5870,500,4092,0.5
5871,867,888,0.1
5872,0,1012,0.2
5873,2884,2669,0.1
5874,4371,3674,0.1
5875,5624,5459,-1.0
5876,3631,5413,0.1
5877,3426,3139,1.0
5878,1066,1186,0.1
5879,4413,1764,0.1
5880,1275,108,0.2
5881,234,281,0.2
5882,3573,864,0.3
5883,3456,2839,-1.0
5884,1853,1757,0.1
5885,1341,6,0.9
5886,2125,2208,0.1
5887,26,1455,0.1
5888,1764,3128,-0.2
5889,1496,1571,0.5
5890,2214,2882,0.1
5891,1621,1293,0.2
5892,396,408,0.1
5893,10,3391,0.1
5894,26,1371,0.1
5895,482,41,0.1
5896,1685,232,0.1
5897,4668,5194,-0.2
5898,84,6,0.8
5899,4427,5045,0.1
5900,240,864,0.1
5901,75,26,0.3
5902,3584,3918,0.8
5903,54,6,0.3
5904,13,3668,-1.0
5905,5682,5705,0.1
5906,176,1644,0.2
5907,623,1221,0.2
5908,2218,3154,0.1
5909,3573,4509,0.1
5910,550,2094,0.7
5911,313,882,0.1
5912,1853,2738,0.1
5913,506,3747,0.1
5914,1981,1163,0.7
5915,4127,4092,0.1
5916,4289,4297,0.1
5917,2602,1970,-1.0
5918,3270,1571,0.1
5919,1344,1445,0.1
5920,2575,2075,0.1
5921,26,1402,0.1
5922,3646,5571,0.3
5923,1521,1539,0.1
5924,836,821,0.1
5925,1985,163,0.1
5926,3825,5512,0.1
5927,834,882,0.2
5928,2247,1275,0.1
5929,3802,4092,0.4
5930,1685,24,0.1
5931,5058,3802,0.3
5932,2953,3211,0.1
5933,3275,3631,-1.0
5934,323,1764,0.3
5935,6,170,0.2
5936,1512,198,0.1
5937,3195,3294,0.9
5938,1764,2839,-0.9
5939,667,536,0.1
5940,2166,2672,0.1
5941,3062,4196,0.1
5942,2672,2822,0.2
5943,664,1344,0.2
5944,4230,4223,0.5
5945,2885,1354,0.1
5946,791,255,0.3
5947,1981,2632,0.5
5948,3717,4654,-1.0
5949,3258,1764,0.5
5950,0,1512,0.1
5951,2218,54,-0.5
5952,1203,1746,-0.2
5953,490,1121,0.1
5954,4578,4545,-1.0
5955,2077,3562,0.1
5956,1876,1607,0.1
5957,3579,3659,0.1
5958,1443,1176,0.1
5959,3802,4435,0.4
5960,3503,4274,0.1
5961,3204,1485,0.1
5962,937,587,0.1
5963,1576,1500,0.2
5964,218,219,0.1
5965,4545,4794,0.1
5966,5379,5394,-1.0
5967,4999,26,0.2
5968,0,2094,0.3
5969,1987,1276,0.2
5970,2743,2707,0.1
5971,1647,2079,0.1
5972,1746,734,0.5
5973,1719,691,0.3
5974,1981,2669,0.9
5975,5398,5470,1.0
5976,4545,1293,0.1
5977,623,3593,0.1
5978,3777,646,0.1
5979,2984,6,0.1
5980,452,1567,0.1
5981,3160,2077,0.6
5982,432,372,0.2
5983,3017,1907,0.1
5984,1839,3668,-1.0
5985,6,409,0.1
5986,3714,4590,-1.0
5987,497,734,0.1
5988,441,5512,0.2
5989,387,589,0.1
5990,3712,4598,-1.0
5991,1498,1616,0.1
5992,1783,1644,0.3
5993,3573,4171,0.1
5994,120,561,0.1
5995,3025,3523,0.1
5996,4471,4917,0.1
5997,26,3265,0.1
5998,6,183,0.3
5999,3226,977,0.1
6000,4314,3503,0.1
6001,4641,3819,0.1
6002,506,1850,0.1
6003,2125,1756,0.2
6004,3659,3773,0.1
6005,2516,2515,0.5
6006,646,841,0.2
6007,222,168,0.1
6008,5269,5285,-1.0
6009,3470,2587,0.1
6010,2125,2147,0.1
6011,5378,1764,0.1
6012,2077,5218,-0.2
6013,1012,497,0.1
6014,1669,1306,0.1
6015,2181,1756,0.1
6016,1685,2067,0.1
6017,4092,3643,0.1
6018,2303,2070,0.1
6019,4698,864,0.1
6020,4832,26,0.2
6021,4782,3379,0.2
6022,3456,2884,0.3
6023,2077,1965,0.1
6024,1020,896,0.1
6025,3814,4308,0.1
6026,3994,3439,0.1
6027,165,59,0.1
6028,864,1321,0.1
6029,5692,1689,0.2
6030,26,3732,0.1
6031,4471,1951,0.2
6032,1541,1727,0.1
6033,1321,1718,0.2
6034,2765,505,0.1
6035,10,26,0.3
6036,4471,4413,0.2
6037,2884,1981,0.4
6038,1764,3173,0.1
6039,4206,5355,0.1
6040,3620,4115,0.1
6041,2820,3769,0.1
6042,4336,3838,0.1
6043,2032,2023,0.1
6044,3673,3577,0.1
6045,3378,2916,0.1
6046,1204,937,0.2
6047,2020,2204,0.4
6048,497,1532,0.1
6049,1310,4829,0.2
6050,3623,1718,0.2
6051,1903,1204,0.1
6052,1719,26,0.2
6053,3379,5309,0.1
6054,1851,26,0.5
6055,1121,1089,0.1
6056,26,1604,0.1
6057,3294,1568,0.1
6058,2166,1853,0.2
6059,3910,5740,0.1
6060,864,1310,0.3
6061,3719,4577,-1.0
6062,4219,1360,0.1
6063,864,1685,0.2
6064,2587,3139,0.3
6065,2699,2214,0.1
6066,75,876,0.1
6067,3245,1764,-1.0
6068,4275,26,0.1
6069,1310,4768,0.3
6070,4689,4840,0.1
6071,1669,1532,0.1
6072,3903,2884,0.1
6073,26,2602,0.1
6074,1756,313,0.1
6075,2020,2497,-1.0
6076,1514,0,0.1
6077,226,396,0.1
6078,3725,139,0.1
6079,26,3339,0.1
6080,28,1293,0.1
6081,487,3523,0.3
6082,4473,4279,0.1
6083,2738,2669,0.4
6084,2876,1981,-1.0
6085,3590,3655,0.1
6086,1764,5804,0.1
6087,26,2669,0.1
6088,791,783,0.3
6089,4586,4617,0.3
6090,3690,1310,0.5
6091,306,334,0.1
6092,1527,1341,0.1
6093,851,0,0.1
6094,1732,1988,0.1
6095,2592,3058,1.0
6096,1983,1764,0.1
6097,3659,3579,0.1
6098,1574,1341,0.1
6099,279,1135,0.1
6100,17,191,0.1
6101,1354,2048,-0.3
6102,3898,3332,0.1
6103,105,104,0.2
6104,977,3096,0.1
6105,4953,3674,0.1
6106,264,688,0.2
6107,1907,2724,0.5
6108,2769,2580,0.1
6109,26,4056,0.1
6110,2204,2876,0.1
6111,5513,1310,0.3
6112,244,1051,0.1
6113,3973,2062,0.4
6114,1723,1644,0.4
6115,26,3924,0.4
6116,4320,2119,0.1
6117,6,970,0.2
6118,4689,3802,0.1
6119,2950,2876,0.1
6120,921,841,0.2
6121,3454,2354,0.1
6122,1668,1983,0.1
6123,4027,4355,0.1
6124,808,203,0.1
6125,312,256,0.2
6126,108,1,0.1
6127,483,1655,0.1
6128,627,226,0.7
6129,864,2093,0.1
6130,1576,1540,0.1
6131,2269,1998,0.6
6132,3375,26,0.1
6133,3062,3476,0.1
6134,867,826,0.3
6135,2953,4245,0.1
6136,172,163,0.1
6137,343,447,0.1
6138,26,3406,0.1
6139,4295,4403,0.1
6140,1485,18,1.0
6141,1477,1513,0.2
6142,3349,5245,0.1
6143,4175,2545,0.1
6144,2165,2486,0.4
6145,3944,3964,0.1
6146,3815,3565,0.3
6147,1541,2545,0.1
6148,26,3039,0.1
6149,2587,2420,0.3
6150,2669,321,0.2
6151,1369,10,0.1
6152,269,864,0.3
6153,313,1522,0.4
6154,864,1236,0.2
6155,1421,1396,0.2
6156,1500,482,0.2
6157,0,5801,0.2
6158,26,3614,0.1
6159,1907,2800,0.2
6160,3613,3647,0.3
6161,2918,1981,0.2
6162,4206,510,0.1
6163,3,497,0.1
6164,4090,977,0.2
6165,3814,3958,0.1
6166,1310,2146,-0.1
6167,3354,3819,0.2
6168,4373,3470,0.1
6169,428,5162,0.1
6170,2884,5135,0.1
6171,26,882,0.1
6172,5364,5819,0.2
6173,2433,2313,0.3
6174,3670,3360,0.2
6175,4618,4115,0.1
6176,2077,2786,0.1
6177,2326,1629,0.2
6178,95,84,0.3
6179,1344,165,0.1
6180,1907,3024,0.2
6181,2020,190,0.1
6182,1786,4488,0.1
6183,2559,1310,0.1
6184,2801,2790,0.3
6185,594,113,0.1
6186,3819,5355,0.1
6187,5410,5406,0.1
6188,4215,4299,0.1
6189,867,1236,0.2
6190,2128,2669,0.6
6191,2587,3207,0.2
6192,111,1321,0.1
6193,1873,5046,0.1
6194,4443,3819,-1.0
6195,2656,2661,0.3
6196,1293,1690,0.3
6197,167,21,0.1
6198,3446,2570,0.1
6199,1700,1521,0.1
6200,3766,2839,0.1
6201,4571,4649,-1.0
6202,4197,977,0.1
6203,977,4481,0.1
6204,1610,1831,0.1
6205,97,428,0.1
6206,3800,0,0.2
6207,2972,26,0.1
6208,1875,1003,0.1
6209,2839,3442,-0.5
6210,2077,4427,0.1
6211,1620,1981,0.1
6212,10,1708,0.1
6213,3918,321,1.0
6214,95,1,0.2
6215,1121,688,0.1
6216,3040,3160,0.1
6217,0,48,0.2
6218,2839,2971,0.1
6219,2398,2378,0.1
6220,2439,1981,0.7
6221,480,921,0.1
6222,841,1814,0.1
6223,3038,4277,0.2
6224,3379,4794,0.1
6225,45,869,0.1
6226,977,3621,0.1
6227,864,4791,-1.0
6228,2580,2369,0.2
6229,482,497,0.2
6230,321,2181,0.1
6231,805,2269,0.1
6232,882,884,0.1
6233,1631,1293,0.2
6234,1276,1676,0.4
6235,497,1116,0.2
6236,922,667,0.5
6237,4672,4545,0.2
6238,1248,1276,0.3
6239,2062,4128,0.1
6240,544,4120,0.1
6241,2433,3225,0.1
6242,26,3374,0.1
6243,967,113,0.1
6244,3705,3759,0.1
6245,201,0,0.8
6246,268,3294,0.1
6247,4443,1764,-1.0
6248,14,45,0.3
6249,177,175,0.1
6250,650,84,0.1
6251,2768,2747,0.1
6252,3710,4611,-1.0
6253,2020,4123,0.5
6254,5483,5512,0.1
6255,3910,5304,0.1
6256,5667,1310,0.3
6257,2486,202,0.1
6258,53,0,0.1
6259,1226,3378,0.1
6260,2901,1981,0.2
6261,26,2199,0.1
6262,321,2810,-1.0
6263,340,105,0.1
6264,3646,4629,0.1
6265,3093,977,0.8
6266,2146,4299,-0.1
6267,5265,5266,0.1
6268,882,500,0.1
6269,4348,3566,0.2
6270,542,791,0.1
6271,26,1709,0.1
6272,1541,1997,0.1
6273,248,364,0.1
6274,2055,1012,0.3
6275,5411,4299,0.1
6276,4316,4314,0.3
6277,2218,3041,-1.0
6278,3069,1907,0.3
6279,377,6,0.5
6280,1092,669,1.0
6281,864,2938,0.1
6282,876,593,0.2
6283,1764,2703,0.2
6284,3751,5491,0.3
6285,2077,1786,0.2
6286,1176,1312,0.1
6287,163,72,0.1
6288,514,462,0.2
6289,791,991,0.3
6290,170,864,0.2
6291,2669,1589,0.1
6292,3910,3379,0.1
6293,1276,1541,0.2
6294,896,2152,0.1
6295,2864,2861,0.3
6296,26,2599,0.1
6297,1011,1907,0.1
6298,3150,3637,0.1
6299,1725,1962,0.4
6300,2071,1859,0.5
6301,2587,3649,0.1
6302,4604,4734,0.1
6303,2338,5036,-1.0
6304,4299,5,-0.2
6305,3800,3825,0.1
6306,3250,1786,0.4
6307,3181,3577,0.2
6308,5,4,0.2
6309,4604,4413,0.2
6310,1449,1176,0.2
6311,1344,1552,0.1
6312,1276,896,0.1
6313,4831,1293,0.1
6314,3751,5529,0.3
6315,3275,3659,0.1
6316,864,425,0.1
6317,4783,4809,-1.0
6318,1326,1276,0.3
6319,3309,3294,0.1
6320,4738,4603,0.3
6321,321,3275,0.1
6322,26,3734,0.1
6323,5331,3910,0.4
6324,2635,2576,-1.0
6325,3534,5568,0.1
6326,853,996,0.2
6327,1644,1807,-1.0
6328,864,4083,0.1
6329,3451,2953,1.0
6330,1293,3224,-1.0
6331,2974,35,0.2
6332,4230,3372,0.3
6333,103,457,0.1
6334,4057,3751,0.1
6335,2484,3127,0.1
6336,3643,2605,-0.5
6337,2338,3646,0.1
6338,1786,10,0.1
6339,4092,24,0.2
6340,381,0,0.2
6341,867,920,0.1
6342,3335,2587,0.1
6343,3646,98,-0.2
6344,86,26,0.3
6345,26,3665,0.1
6346,2125,2128,0.2
6347,1893,1293,0.3
6348,4741,5082,0.1
6349,3227,3247,0.1
6350,684,1344,0.2
6351,1739,1571,0.1
6352,5512,3573,0.1
6353,1756,1521,0.1
6354,1647,139,0.1
6355,4562,2545,0.1
6356,2677,3668,-1.0
6357,2752,1981,0.1
6358,2472,3564,-0.1
6359,851,4274,0.1
6360,3948,2587,0.3
6361,4591,864,-1.0
6362,879,1010,0.1
6363,1783,2077,0.1
6364,1456,1512,0.1
6365,3379,1804,0.1
6366,321,1610,-1.0
6367,2635,2614,-1.0
6368,365,383,0.1
6369,4559,4427,0.1
6370,2587,3243,0.2
6371,3577,3181,0.2
6372,3639,2570,0.1
6373,272,3549,0.1
6374,4345,4092,0.1
6375,4145,3838,0.1
6376,2545,864,0.1
6377,1647,1689,0.2
6378,2381,2117,0.1
6379,573,557,0.1
6380,1277,2247,0.1
6381,2901,646,0.1
6382,591,362,0.1
6383,3639,4034,0.3
6384,2819,694,-0.1
6385,639,652,0.1
6386,4315,2884,0.1
6387,3705,5837,0.1
6388,4545,5186,0.1
6389,2387,3274,0.1
6390,5521,5513,0.1
6391,2580,2732,0.1
6392,6,1482,0.4
6393,565,591,0.1
6394,3377,3658,0.1
6395,5346,5540,0.2
6396,1981,2788,0.4
6397,451,10,0.3
6398,4936,321,0.2
6399,1505,1501,0.1
6400,2654,26,0.1
6401,810,791,0.1
6402,2247,313,0.2
6403,69,4279,0.1
6404,659,163,0.2
6405,2338,3378,-1.0
6406,4230,5128,0.3
6407,4257,26,0.3
6408,1718,2881,0.1
6409,2077,5147,-0.2
6410,888,1066,0.1
6411,4337,2354,0.1
6412,3445,3386,0.2
6413,716,75,0.2
6414,2587,2413,0.1
6415,368,347,0.1
6416,2328,2580,0.5
6417,30,4545,0.1
6418,2587,4055,0.1
6419,2247,1568,0.3
6420,4323,864,0.1
6421,4746,240,0.1
6422,5064,4768,0.1
6423,75,35,0.1
6424,163,387,0.4
6425,2338,4505,-0.1
6426,2953,3486,0.1
6427,4933,2185,0.1
6428,5859,3523,0.7
6429,4604,4267,0.1
6430,864,1360,0.1
6431,482,755,0.1
6432,3436,3437,0.2
6433,4845,4806,-1.0
6434,4066,977,0.1
6435,2247,4092,0.1
6436,75,30,0.1
6437,2006,41,0.3
6438,3093,4161,0.1
6439,1547,1512,0.3
6440,5429,4690,0.1
6441,5134,5158,0.3
6442,1786,1486,0.2
6443,3503,4314,0.1
6444,1651,5823,0.1
6445,26,5042,0.1
6446,2261,2016,0.1
6447,2587,4279,0.2
6448,5411,1689,0.1
6449,1711,1276,0.1
6450,2077,3493,0.1
6451,4092,3438,-1.0
6452,3848,4142,0.2
6453,2093,451,0.2
6454,4092,4171,-1.0
6455,4145,1764,0.1
6456,1718,1521,0.1
6457,4299,5272,-0.1
6458,4149,1995,0.3
6459,2247,0,0.3
6460,3588,2570,0.3
6461,3275,2338,0.1
6462,66,60,0.2
6463,1764,72,0.1
6464,2449,2488,-0.5
6465,3511,3515,0.1
6466,3171,977,0.1
6467,10,4298,0.1
6468,56,16,0.5
6469,4042,2328,0.2
6470,98,1293,0.1
6471,26,5038,0.1
6472,2512,2514,0.9
6473,4316,4109,0.1
6474,3910,5252,-1.0
6475,1786,2570,0.3
6476,691,3826,0.2
6477,1216,760,0.5
6478,2279,2150,0.2
6479,86,505,0.3
6480,42,40,0.2
6481,3482,3477,0.1
6482,3680,3668,1.0
6483,497,1306,0.1
6484,1998,2181,0.3
6485,1685,688,0.4
6486,2469,1853,0.1
6487,1357,2076,0.1
6488,264,867,0.1
6489,165,728,0.1
6490,2032,1240,0.1
6491,977,5405,0.1
6492,4140,4393,0.1
6493,3379,4741,0.1
6494,1803,1276,0.1
6495,3026,1907,0.2
6496,864,4473,0.1
6497,4325,4216,0.1
6498,2839,1277,-1.0
6499,2020,4559,0.2
6500,1344,1500,-0.5
6501,13,3708,0.1
6502,1936,6,0.1
6503,1689,4913,0.2
6504,1469,1765,0.1
6505,4152,4115,0.3
6506,4617,3819,-1.0
6507,3826,1585,0.1
6508,452,1259,0.1
6509,5707,5433,0.1
6510,3160,977,0.3
6511,1852,26,0.5
6512,5378,2062,0.3
6513,2839,2062,1.0
6514,2922,2077,0.5
6515,2302,692,-1.0
6516,4199,446,0.2
6517,5858,3523,0.1
6518,1459,2020,0.1
6519,2884,4171,0.1
6520,5713,5506,0.4
6521,3714,4587,-1.0
6522,3838,4116,0.1
6523,1629,3727,0.1
6524,499,2960,-0.1
6525,1764,2584,-0.3
6526,2988,1981,0.1
6527,2354,1360,0.1
6528,122,138,0.1
6529,2339,1866,0.1
6530,104,95,0.1
6531,26,2266,0.1
6532,0,26,0.4
6533,86,1689,0.3
6534,26,5547,0.1
6535,4027,3776,0.2
6536,4537,2884,0.1
6537,4669,2570,0.1
6538,1011,3841,0.1
6539,495,656,0.2
6540,2077,2571,0.1
6541,4060,4092,0.1
6542,3637,3154,0.2
6543,255,589,0.3
6544,4521,446,0.1
6545,1804,240,-0.1
6546,2393,2394,0.1
6547,4206,4829,0.5
6548,867,805,0.1
6549,772,230,0.1
6550,872,691,0.2
6551,448,45,0.1
6552,1967,10,0.1
6553,506,4235,0.1
6554,2128,0,1.0
6555,690,429,0.2
6556,4314,4403,0.3
6557,3711,4583,-1.0
6558,1870,4746,0.3
6559,2655,2934,-1.0
6560,3646,1341,-0.5
6561,5419,505,0.1
6562,3604,2387,0.1
6563,4240,4273,0.1
6564,2196,5,0.1
6565,2876,4930,0.1
6566,977,3838,0.1
6567,623,1160,0.2
6568,6,256,0.4
6569,3062,323,0.1
6570,1344,1324,0.3
6571,2674,2580,0.2
6572,1276,1585,0.2
6573,1293,4121,0.1
6574,2602,1981,-1.0
6575,2020,1629,0.6
6576,3800,4279,0.1
6577,2125,1500,-1.0
6578,1859,264,0.5
6579,3668,1970,1.0
6580,2831,2953,0.2
6581,739,19,0.2
6582,2341,1876,0.1
6583,1540,864,0.2
6584,3638,3378,0.1
6585,864,1521,0.6
6586,3825,1764,1.0
6587,2589,1718,1.0
6588,2052,1875,0.1
6589,1521,4577,-1.0
6590,3751,4559,0.3
6591,3573,4002,0.1
6592,2372,2077,0.1
6593,2839,2876,0.6
6594,326,3731,0.1
6595,1585,1813,0.1
6596,1240,1757,0.2
6597,441,3271,-0.5
6598,5456,26,0.1
6599,3554,3496,0.2
6600,1993,1644,0.9
6601,4792,4471,0.4
6602,4277,1945,0.1
6603,2218,3245,-1.0
6604,5328,176,0.8
6605,4403,4323,0.1
6606,760,4230,0.1
6607,216,481,0.1
6608,2347,6,0.6
6609,5381,5488,0.1
6610,1354,3247,0.1
6611,3938,3523,0.5
6612,3062,2241,0.1
6613,912,881,0.1
6614,1981,2949,0.3
6615,1465,3530,0.1
6616,1293,4219,0.2
6617,1902,2021,0.1
6618,1907,2070,0.1
6619,4868,190,0.7
6620,42,30,0.1
6621,3819,2545,0.1
6622,3379,3728,0.7
6623,1551,1582,0.1
6624,1144,786,0.3
6625,883,91,0.1
6626,721,666,0.5
6627,2077,4896,-0.1
6628,4110,1176,0.2
6629,2803,2839,0.2
6630,255,879,0.3
6631,4813,2147,0.1
6632,3579,3747,0.1
6633,3062,3040,0.1
6634,4216,4708,0.1
6635,5681,5603,0.1
6636,1430,1293,0.1
6637,5433,3910,0.4
6638,1770,1324,0.1
6639,1125,6,0.2
6640,510,1344,0.1
6641,2511,505,0.1
6642,4768,4973,0.3
6643,4591,4545,-1.0
6644,3751,3779,0.1
6645,1853,1946,0.1
6646,420,409,0.1
6647,3062,4108,0.1
6648,3751,2884,0.1
6649,2955,2338,0.3
6650,2218,1500,-1.0
6651,3819,5162,0.1
6652,26,1925,0.1
6653,4517,2077,0.3
6654,680,45,1.0
6655,385,432,-1.0
6656,5001,2264,0.1
6657,2817,1907,0.2
6658,644,950,0.1
6659,2141,2288,0.1
6660,2502,10,0.2
6661,1,0,0.8
6662,2635,2643,-1.0
6663,3062,3201,0.1
6664,1800,1916,0.1
6665,3646,5429,0.2
6666,1940,1274,0.1
6667,1007,964,0.3
6668,2077,5313,-0.2
6669,0,4765,0.2
6670,42,202,0.6
6671,2020,26,0.1
6672,1315,483,0.1
6673,4314,4397,0.1
6674,2839,3105,0.1
6675,2755,2669,0.3
6676,2707,2839,0.1
6677,1672,1524,0.2
6678,3470,3331,0.1
6679,3630,2247,0.1
6680,2545,4562,0.1
6681,4314,1293,0.1
6682,1276,145,0.2
6683,2839,3424,-1.0
6684,4555,2884,0.3
6685,2125,1907,0.1
6686,761,860,0.1
6687,26,3102,0.2
6688,428,1359,0.1
6689,453,2150,0.2
6690,2077,44,-0.8
6691,2221,2195,0.1
6692,5355,5843,0.2
6693,2720,2128,0.1
6694,2075,10,0.2
6695,4968,4967,0.1
6696,2942,3150,0.1
6697,255,310,0.3
6698,4555,3819,0.1
6699,4230,2254,0.1
6700,5134,35,0.5
6701,0,2273,0.2
6702,2077,4672,0.1
6703,741,230,0.1
6704,3713,4611,-1.0
6705,3391,4115,0.1
6706,1500,1469,0.1
6707,960,1354,0.2
6708,3647,2587,0.6
6709,864,45,0.2
6710,1948,313,0.1
6711,1293,1668,0.2
6712,3402,2840,0.1
6713,3715,4593,-1.0
6714,664,75,0.7
6715,132,1354,0.2
6716,551,841,0.1
6717,1415,1363,0.1
6718,864,4643,-1.0
6719,5428,3751,0.2
6720,159,222,0.1
6721,1689,3371,0.1
6722,1585,1875,0.1
6723,977,2570,0.3
6724,1158,1142,0.1
6725,1324,1344,0.3
6726,2587,3809,0.6
6727,1814,483,0.1
6728,1230,73,0.3
6729,159,21,0.1
6730,3379,3391,0.2
6731,4748,4741,0.1
6732,3728,441,0.4
6733,4748,5133,0.1
6734,734,1382,0.3
6735,2876,4578,-1.0
6736,2818,2077,0.1
6737,3506,3402,0.2
6738,811,95,0.2
6739,4183,3523,0.1
6740,2583,1764,0.1
6741,124,387,0.1
6742,3308,585,0.2
6743,1940,1794,0.2
6744,17,23,0.1
6745,4115,4401,0.1
6746,1357,2195,0.1
6747,1993,1800,0.2
6748,4603,4792,0.1
6749,4083,355,1.0
6750,3776,3827,0.1
6751,3523,1764,0.1
6752,3623,4205,0.4
